,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0
264,81.0,74.0,65.0,49.0,61.0,45.0,51.0,49.0,65.0,44.0,47.0,47.0,49.0,65.0,100.0,66.0,66.0,54.0,57.0,59.0,59.0,41.0,60.0,65.0,41.0,48.0
265,46.0,49.0,34.0,34.0,27.0,26.0,32.0,32.0,32.0,29.0,26.0,26.0,26.0,59.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
266,19.0,18.0,16.0,21.0,0.0,0.0,21.0,0.0,36.0,0.0,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,18.0,0.0,17.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,19.0,20.0,20.0,0.0,21.0,20.0,22.0,29.0,24.0,24.0,19.0,19.0,30.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,36.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
282,79.0,69.0,63.0,59.0,69.0,60.0,58.0,62.0,63.0,100.0,55.0,59.0,57.0,78.0,250.0,53.0,250.0,67.0,53.0,46.0,53.0,250.0,66.0,43.0,53.0,43.0
283,37.0,37.0,0.0,0.0,39.0,0.0,0.0,100.0,47.0,39.0,62.0,100.0,100.0,100.0,0.0,0.0,42.0,61.0,62.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
284,100.0,39.0,0.0,33.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,62.0,100.0,31.0,20.0,20.0,39.0,32.0,53.0,37.0,35.0,28.0,28.0,27.0,28.0
285,250.0,250.0,250.0,250.0,37.0,37.0,250.0,250.0,250.0,39.0,37.0,35.0,35.0,35.0,47.0,47.0,39.0,44.0,44.0,250.0,49.0,48.0,48.0,45.0,45.0,45.0
286,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,81.0,79.0,82.0,81.0,75.0,100.0,72.0,87.0,250.0,89.0,79.0,85.0,250.0,250.0,250.0,78.0,72.0,250.0,250.0,88.0,80.0,100.0,100.0,89.0,72.0,73.0
301,235.0,235.0,235.0,235.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,235.0,250.0,250.0,250.0,250.0,235.0,235.0,250.0,235.0,250.0,250.0,250.0,250.0,250.0,250.0
302,73.0,69.0,64.0,46.0,64.0,64.0,64.0,60.0,57.0,58.0,70.0,69.0,59.0,77.0,68.0,250.0,250.0,56.0,54.0,72.0,250.0,250.0,66.0,57.0,74.0,66.0
303,82.0,100.0,79.0,62.0,72.0,72.0,100.0,46.0,49.0,77.0,77.0,34.0,100.0,46.0,34.0,34.0,58.0,77.0,34.0,73.0,73.0,69.0,56.0,32.0,73.0,45.0
304,48.0,38.0,38.0,42.0,0.0,0.0,0.0,35.0,35.0,28.0,28.0,0.0,0.0,53.0,0.0,0.0,0.0,28.0,31.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0
305,41.0,43.0,23.0,30.0,0.0,40.0,30.0,35.0,58.0,26.0,0.0,40.0,31.0,100.0,27.0,27.0,35.0,36.0,51.0,250.0,32.0,29.0,27.0,24.0,33.0,43.0
306,31.0,0.0,33.0,0.0,0.0,0.0,0.0,38.0,34.0,0.0,0.0,0.0,0.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,37.0,38.0,0.0,29.0,24.0,0.0,0.0,39.0,38.0,0.0,0.0,30.0,0.0,35.0,47.0,0.0,0.0,24.0,30.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0
308,38.0,38.0,38.0,38.0,29.0,34.0,28.0,28.0,36.0,30.0,34.0,34.0,28.0,38.0,38.0,38.0,30.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0
309,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
310,42.0,30.0,0.0,0.0,30.0,0.0,36.0,36.0,47.0,0.0,0.0,31.0,39.0,44.0,26.0,26.0,0.0,0.0,0.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0
311,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,250.0,250.0,28.0,250.0,28.0,27.0,27.0,250.0,250.0,250.0,0.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,43.0,38.0,38.0,38.0,41.0,38.0,37.0,44.0,40.0,38.0,42.0,42.0,37.0,44.0,47.0,40.0,41.0,45.0,40.0,48.0,38.0,39.0,45.0,38.0,35.0,37.0
322,45.0,45.0,24.0,0.0,24.0,41.0,41.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,250.0,250.0,250.0,86.0,100.0,250.0,250.0,250.0,100.0,250.0,250.0,250.0,100.0,86.0,73.0,250.0,250.0,250.0,250.0,250.0,250.0,64.0,64.0,250.0,250.0,250.0
324,250.0,250.0,250.0,250.0,76.0,100.0,100.0,100.0,250.0,100.0,75.0,100.0,100.0,100.0,81.0,100.0,85.0,85.0,75.0,100.0,78.0,100.0,100.0,83.0,100.0,87.0
325,71.0,69.0,70.0,70.0,67.0,70.0,76.0,85.0,79.0,73.0,71.0,71.0,70.0,85.0,250.0,250.0,68.0,68.0,68.0,67.0,67.0,69.0,59.0,61.0,61.0,69.0
326,250.0,250.0,250.0,250.0,100.0,81.0,81.0,250.0,250.0,42.0,75.0,81.0,81.0,250.0,250.0,250.0,42.0,75.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
327,68.0,59.0,53.0,59.0,250.0,68.0,59.0,56.0,56.0,250.0,250.0,68.0,68.0,44.0,41.0,250.0,250.0,46.0,46.0,41.0,250.0,250.0,47.0,46.0,46.0,46.0
328,57.0,48.0,55.0,71.0,55.0,55.0,71.0,39.0,39.0,37.0,55.0,57.0,57.0,48.0,29.0,38.0,37.0,57.0,37.0,36.0,33.0,29.0,38.0,36.0,33.0,67.0
329,57.0,55.0,55.0,55.0,250.0,250.0,250.0,250.0,71.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.0,250.0,250.0,250.0,250.0,250.0,250.0
330,50.0,250.0,28.0,75.0,38.0,39.0,37.0,57.0,49.0,26.0,34.0,33.0,40.0,100.0,0.0,0.0,16.0,48.0,29.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
331,35.0,33.0,33.0,250.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,41.0,35.0,250.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,250.0,34.0,19.0,32.0,21.0,30.0,43.0,40.0,68.0,0.0,37.0,37.0,43.0,55.0,0.0,0.0,0.0,40.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,51.0,51.0,46.0,63.0,40.0,62.0,62.0,63.0,42.0,38.0,40.0,62.0,62.0,47.0,41.0,41.0,38.0,28.0,28.0,45.0,41.0,32.0,32.0,27.0,44.0,45.0
334,40.0,31.0,0.0,40.0,0.0,0.0,30.0,48.0,65.0,0.0,0.0,43.0,30.0,48.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,33.0,41.0,30.0,38.0,30.0,39.0,39.0,30.0,30.0,0.0,0.0,57.0,39.0,30.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
337,67.0,74.0,67.0,67.0,71.0,66.0,68.0,55.0,67.0,250.0,77.0,72.0,68.0,55.0,100.0,72.0,72.0,51.0,72.0,70.0,80.0,58.0,61.0,70.0,49.0,73.0
338,67.0,79.0,66.0,66.0,53.0,62.0,58.0,58.0,46.0,53.0,62.0,62.0,62.0,58.0,74.0,74.0,52.0,62.0,62.0,77.0,45.0,45.0,73.0,77.0,45.0,71.0
339,72.0,66.0,70.0,62.0,51.0,63.0,64.0,52.0,66.0,235.0,70.0,50.0,64.0,43.0,235.0,74.0,64.0,58.0,50.0,64.0,76.0,68.0,60.0,235.0,63.0,70.0
340,250.0,250.0,250.0,250.0,235.0,235.0,250.0,250.0,250.0,250.0,235.0,235.0,250.0,250.0,250.0,250.0,250.0,235.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
341,67.0,250.0,60.0,60.0,235.0,42.0,60.0,66.0,49.0,250.0,235.0,42.0,43.0,43.0,67.0,250.0,250.0,46.0,46.0,69.0,250.0,67.0,67.0,69.0,235.0,67.0
342,84.0,84.0,77.0,77.0,77.0,77.0,77.0,56.0,81.0,62.0,77.0,77.0,55.0,55.0,64.0,62.0,57.0,57.0,43.0,71.0,100.0,64.0,64.0,71.0,54.0,56.0
343,73.0,72.0,72.0,72.0,66.0,66.0,40.0,40.0,55.0,250.0,72.0,72.0,69.0,69.0,235.0,235.0,250.0,56.0,56.0,65.0,67.0,67.0,57.0,65.0,65.0,66.0
344,76.0,75.0,66.0,63.0,70.0,66.0,45.0,51.0,51.0,47.0,70.0,51.0,51.0,58.0,79.0,74.0,53.0,53.0,44.0,55.0,68.0,79.0,48.0,55.0,68.0,64.0
345,67.0,67.0,69.0,69.0,68.0,69.0,37.0,37.0,43.0,250.0,73.0,73.0,49.0,49.0,64.0,250.0,250.0,59.0,56.0,37.0,64.0,64.0,58.0,34.0,34.0,39.0
346,73.0,45.0,67.0,43.0,66.0,49.0,66.0,45.0,62.0,71.0,76.0,62.0,62.0,45.0,65.0,250.0,62.0,54.0,59.0,69.0,76.0,73.0,45.0,69.0,63.0,51.0
347,50.0,40.0,34.0,40.0,45.0,45.0,39.0,40.0,45.0,49.0,30.0,39.0,39.0,40.0,65.0,65.0,250.0,250.0,36.0,34.0,36.0,36.0,31.0,28.0,36.0,27.0
348,69.0,73.0,250.0,63.0,75.0,45.0,36.0,42.0,57.0,68.0,46.0,61.0,51.0,51.0,100.0,58.0,250.0,45.0,53.0,69.0,64.0,64.0,32.0,62.0,69.0,45.0
349,74.0,76.0,58.0,40.0,39.0,39.0,40.0,40.0,48.0,46.0,46.0,45.0,45.0,40.0,37.0,35.0,35.0,46.0,39.0,48.0,48.0,33.0,33.0,35.0,43.0,42.0
350,64.0,61.0,64.0,57.0,64.0,61.0,62.0,100.0,100.0,61.0,61.0,100.0,100.0,71.0,56.0,56.0,100.0,100.0,100.0,61.0,61.0,62.0,80.0,100.0,82.0,100.0
351,85.0,85.0,75.0,82.0,81.0,86.0,57.0,58.0,89.0,74.0,81.0,86.0,57.0,57.0,100.0,55.0,74.0,81.0,81.0,86.0,100.0,100.0,55.0,83.0,100.0,83.0
352,250.0,57.0,250.0,57.0,250.0,64.0,64.0,70.0,100.0,250.0,60.0,60.0,70.0,70.0,58.0,250.0,250.0,250.0,60.0,85.0,250.0,250.0,250.0,250.0,42.0,42.0
353,43.0,66.0,71.0,66.0,66.0,71.0,63.0,64.0,49.0,65.0,66.0,66.0,52.0,71.0,250.0,51.0,65.0,70.0,42.0,77.0,62.0,53.0,51.0,69.0,61.0,52.0
354,62.0,80.0,80.0,80.0,64.0,74.0,59.0,47.0,47.0,27.0,61.0,61.0,61.0,61.0,66.0,66.0,72.0,72.0,61.0,250.0,41.0,66.0,66.0,41.0,33.0,44.0
355,71.0,63.0,62.0,63.0,67.0,59.0,59.0,59.0,59.0,61.0,67.0,52.0,50.0,52.0,250.0,250.0,250.0,61.0,56.0,73.0,64.0,38.0,250.0,250.0,40.0,48.0
356,82.0,100.0,100.0,61.0,100.0,68.0,73.0,61.0,61.0,35.0,68.0,68.0,73.0,73.0,100.0,100.0,35.0,38.0,100.0,100.0,100.0,32.0,27.0,36.0,32.0,36.0
357,63.0,64.0,250.0,76.0,250.0,73.0,76.0,36.0,59.0,250.0,250.0,73.0,44.0,53.0,250.0,250.0,250.0,57.0,57.0,38.0,250.0,31.0,250.0,49.0,250.0,49.0
358,100.0,36.0,100.0,72.0,37.0,37.0,72.0,72.0,56.0,35.0,35.0,37.0,72.0,58.0,54.0,54.0,35.0,35.0,44.0,41.0,63.0,54.0,31.0,41.0,63.0,66.0
359,39.0,43.0,250.0,73.0,250.0,60.0,60.0,58.0,49.0,250.0,250.0,66.0,66.0,44.0,250.0,250.0,250.0,250.0,52.0,57.0,250.0,250.0,46.0,38.0,41.0,65.0
360,100.0,67.0,61.0,61.0,65.0,70.0,81.0,83.0,43.0,62.0,100.0,100.0,81.0,39.0,44.0,44.0,67.0,100.0,81.0,72.0,67.0,100.0,100.0,56.0,100.0,69.0
361,61.0,61.0,250.0,250.0,250.0,250.0,69.0,69.0,60.0,250.0,250.0,250.0,69.0,62.0,250.0,250.0,250.0,250.0,64.0,250.0,250.0,250.0,38.0,36.0,36.0,34.0
362,54.0,68.0,58.0,55.0,65.0,39.0,64.0,48.0,61.0,59.0,250.0,46.0,56.0,48.0,43.0,250.0,53.0,47.0,51.0,65.0,250.0,250.0,51.0,65.0,48.0,34.0
363,250.0,250.0,250.0,250.0,250.0,250.0,74.0,74.0,64.0,250.0,250.0,250.0,74.0,74.0,250.0,250.0,250.0,250.0,250.0,35.0,250.0,250.0,250.0,34.0,35.0,34.0
364,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,76.0,90.0,82.0,250.0,250.0,250.0,250.0,77.0,95.0,83.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
